Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,43.759998,44.139999,42.540001,43.869999,22.034508,19950800
2005-02-01,43.709999,44.709999,42.320000,42.750000,21.471962,19331400
2005-03-01,42.799999,43.209999,41.099998,42.180000,21.459938,26245200
2005-04-01,42.400002,43.650002,41.500000,43.279999,22.019592,21303500
2005-05-01,43.500000,46.099998,43.380001,45.509998,23.154150,29016300
2005-06-01,45.459999,47.230000,45.250000,46.840000,24.133881,17014100
2005-07-01,46.799999,48.740002,46.180000,48.160000,24.814003,17496100
2005-08-01,48.209999,49.230000,45.599998,46.910000,24.169954,21621200
2005-09-01,46.910000,49.290001,46.599998,48.549999,25.318768,18301800
2005-10-01,48.740002,49.099998,43.700001,45.500000,23.728195,25334900
2005-11-01,45.400002,46.410000,44.540001,45.540001,23.749056,21021500
2005-12-01,46.099998,47.250000,44.410000,46.330002,24.464853,27785200
2006-01-01,46.430000,47.520000,46.060001,47.009998,24.823921,22280200
2006-02-01,47.049999,47.189999,44.930000,45.869999,24.221949,19666800
2006-03-01,45.810001,45.869999,43.349998,43.500000,23.260315,21483500
2006-04-01,43.860001,43.880001,41.619999,43.119999,23.057123,25759800
2006-05-01,43.500000,44.480000,41.169998,44.099998,23.581161,37299000
2006-06-01,44.169998,45.000000,43.049999,44.439999,24.079952,26037500
2006-07-01,44.639999,47.450001,44.250000,46.869999,25.396645,20926000
2006-08-01,46.730000,47.060001,44.700001,46.200001,25.033606,27404600
2006-09-01,46.139999,46.959999,44.930000,46.200001,25.351894,22944500
2006-10-01,46.270000,48.700001,46.040001,48.349998,26.531689,24161000
2006-11-01,48.470001,48.880001,47.330002,48.220001,26.460356,24774300
2006-12-01,48.290001,49.279999,47.549999,48.070000,26.695848,20783000
2007-01-01,48.119999,48.700001,47.070000,48.279999,26.812475,25638900
2007-02-01,48.410000,50.049999,48.000000,48.580002,26.979076,25116900
2007-03-01,48.150002,51.400002,47.459999,51.060001,28.695807,30262500
2007-04-01,50.939999,52.900002,50.840000,51.259998,28.808214,28906200
2007-05-01,51.330002,52.000000,47.529999,48.820000,27.436930,42605600
2007-06-01,49.000000,49.090000,44.680000,45.119999,25.649397,61832000
2007-07-01,45.349998,46.259998,43.099998,43.680000,24.830790,57987700
2007-08-01,43.849998,48.570000,43.680000,45.939999,26.115543,66438000
2007-09-01,46.009998,47.529999,44.750000,46.299999,26.646032,28844100
2007-10-01,46.570000,47.830002,44.570000,47.090000,27.100672,33098900
2007-11-01,47.049999,49.150002,45.950001,48.450001,27.883377,54919900
2007-12-01,48.250000,50.549999,48.020000,48.849998,28.463791,40823500
2008-01-01,48.669998,49.299999,42.459999,43.570000,25.387255,60512100
2008-02-01,43.680000,45.099998,40.570000,40.889999,23.825676,46337100
2008-03-01,40.900002,42.150002,39.299999,39.700001,23.448578,61808100
2008-04-01,39.980000,42.009998,39.799999,41.599998,24.570803,41879400
2008-05-01,41.720001,42.730000,41.049999,41.299999,24.393610,39271500
2008-06-01,41.230000,41.369999,38.360001,39.090000,23.414806,42798700
2008-07-01,39.000000,39.779999,37.380001,39.700001,23.780195,50163600
2008-08-01,39.840000,41.590000,38.799999,40.900002,24.498993,49904100
2008-09-01,41.250000,46.389999,40.150002,42.959999,26.100853,64688000
2008-10-01,42.750000,44.450001,34.110001,43.320000,26.319571,70620100
2008-11-01,43.419998,44.860001,37.130001,40.389999,24.539425,56632700
2008-12-01,40.000000,40.040001,37.299999,38.930000,23.984627,42515300
