Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,48.049999,48.575001,43.200001,44.549999,28.674561,139000400
2005-02-01,44.799999,48.125000,44.575001,47.525002,30.859501,88455400
2005-03-01,47.485001,49.980000,44.805000,45.720001,29.687452,132860200
2005-04-01,46.000000,46.125000,41.305000,44.025002,28.586847,140176000
2005-05-01,44.110001,47.485001,43.610001,47.055000,30.841572,82046600
2005-06-01,46.974998,51.490002,46.875000,47.654999,31.234846,108161400
2005-07-01,47.875000,54.599998,47.424999,53.910000,35.334606,131865400
2005-08-01,54.200001,55.650002,52.700001,55.490002,36.541264,70426200
2005-09-01,55.970001,59.880001,55.799999,58.750000,38.688038,88176000
2005-10-01,58.759998,59.840000,48.250000,52.590000,34.631557,121644100
2005-11-01,52.599998,58.900002,52.349998,57.779999,38.221649,72431200
2005-12-01,58.000000,59.750000,56.360001,57.770000,38.215038,58110100
2006-01-01,57.869999,68.370003,57.049999,67.900002,44.916080,89668100
2006-02-01,68.099998,73.989998,66.930000,73.080002,48.535389,77432200
2006-03-01,73.129997,77.209999,70.339996,71.809998,47.691948,108660100
2006-04-01,72.709999,80.000000,72.559998,75.739998,50.301987,105671800
2006-05-01,76.199997,82.029999,71.400002,72.949997,48.602898,105463500
2006-06-01,72.709999,74.949997,64.410004,74.480003,49.622288,125089900
2006-07-01,74.919998,75.430000,67.099998,70.870003,47.217113,100269500
2006-08-01,70.120003,74.080002,64.750000,66.349998,44.398163,123763300
2006-09-01,66.669998,70.400002,62.090000,65.800003,44.030140,131482400
2006-10-01,65.449997,70.919998,58.820000,60.709999,40.624153,227837900
2006-11-01,60.709999,63.330002,58.990002,62.029999,41.688469,141566300
2006-12-01,62.439999,63.950001,60.299999,61.330002,41.218037,90510900
2007-01-01,61.709999,64.339996,57.980000,64.070000,43.059490,146428400
2007-02-01,64.800003,68.430000,63.009998,64.430000,43.519367,121567100
2007-03-01,63.900002,67.720001,62.340000,67.029999,45.275547,117114500
2007-04-01,67.040001,74.099998,65.860001,72.620003,49.051327,123696300
2007-05-01,72.599998,78.889999,71.779999,78.580002,53.307552,114335500
2007-06-01,78.849998,82.889999,77.050003,78.300003,53.117615,111517100
2007-07-01,78.599998,87.000000,75.250000,78.800003,53.456799,190310400
2007-08-01,78.610001,82.129997,70.589996,75.769997,51.616165,149824200
2007-09-01,75.800003,80.169998,72.199997,78.430000,53.428234,103023100
2007-10-01,78.910004,82.739998,71.629997,74.610001,50.825962,152536000
2007-11-01,74.290001,75.129997,67.000000,71.900002,49.209545,136830100
2007-12-01,71.410004,77.260002,70.070000,72.559998,49.661259,101556400
2008-01-01,72.559998,72.669998,59.599998,70.989998,48.586723,185870400
2008-02-01,71.150002,75.190002,67.320000,72.330002,49.782692,125207900
2008-03-01,72.099998,78.629997,68.300003,78.290001,53.884804,150671400
2008-04-01,78.889999,85.449997,74.379997,81.879997,56.355682,152873700
2008-05-01,81.919998,85.959999,80.550003,82.639999,57.139065,105461300
2008-06-01,82.440002,83.650002,72.559998,73.820000,51.040749,157326900
2008-07-01,72.980003,75.870003,65.849998,69.519997,48.067631,191282000
2008-08-01,69.669998,72.080002,67.190002,70.730003,49.197205,117844000
2008-09-01,71.500000,74.500000,58.110001,59.599998,41.455593,193168200
