Date,Open,High,Low,Close,Adj Close,Volume
2004-12-30,4.629286,4.645000,4.587143,4.628572,4.006941,86335200
2004-12-31,4.635000,4.642857,4.573571,4.600000,3.982207,69647200
2005-01-03,4.627143,4.650714,4.471428,4.520714,3.913571,172998000
2005-01-04,4.556428,4.676429,4.497857,4.567143,3.953765,274202600
2005-01-05,4.604286,4.660714,4.575000,4.607143,3.988392,170108400
2005-01-06,4.619286,4.636428,4.523571,4.610714,3.991483,176388800
2005-01-07,4.642857,4.973571,4.625000,4.946429,4.282110,556862600
2005-01-10,4.987857,5.050000,4.848571,4.925714,4.264178,431327400
2005-01-11,4.875000,4.939286,4.581429,4.611429,3.992102,652906800
2005-01-12,4.675000,4.707143,4.521429,4.675714,4.047753,479925600
2005-01-13,5.265000,5.315714,4.980714,4.985714,4.316120,791179200
2005-01-14,5.017857,5.122857,4.942143,5.014286,4.340855,442685600
2005-01-18,4.989286,5.050000,4.839286,5.046429,4.368679,251615000
2005-01-19,5.035000,5.104286,4.982143,4.991428,4.321066,187973800
2005-01-20,4.975000,5.090714,4.962143,5.032857,4.356932,228730600
2005-01-21,5.093572,5.114286,5.000000,5.035000,4.358787,227833200
2005-01-24,5.070000,5.127143,5.039286,5.054286,4.375484,210407400
2005-01-25,5.097857,5.202857,5.067143,5.146429,4.455249,242307800
2005-01-26,5.190000,5.196429,5.087143,5.160714,4.467615,184874200
2005-01-27,5.154286,5.208571,5.110714,5.188571,4.491733,124056800
2005-01-28,5.187143,5.284286,5.174286,5.284286,4.574593,200403000
2005-01-31,5.327143,5.563571,5.322143,5.492857,4.755152,420274400
2005-02-01,5.503572,5.555000,5.470000,5.537857,4.794108,169598800
2005-02-02,5.567857,5.707857,5.549286,5.687857,4.923964,255015600
2005-02-03,5.650000,5.673572,5.523571,5.557857,4.811422,182912800
2005-02-04,5.562143,5.637857,5.537857,5.631429,4.875113,140889000
2005-02-07,5.637857,5.667857,5.535714,5.638571,4.881297,131114200
2005-02-08,5.647857,5.812857,5.627857,5.778572,5.002493,222504800
2005-02-09,5.788571,5.856429,5.578571,5.624286,4.868930,297864000
2005-02-10,5.622857,5.662857,5.475714,5.597143,4.845432,273254800
2005-02-11,5.704286,5.840000,5.638571,5.800714,5.021663,300263600
2005-02-14,5.909286,6.056428,5.860714,6.045000,5.233140,317865800
2005-02-15,6.190000,6.362857,6.142857,6.315000,5.466879,578054400
2005-02-16,6.296429,6.442857,6.239286,6.437857,5.573236,409810800
2005-02-17,6.475000,6.491428,6.246428,6.272143,5.429779,379618400
2005-02-18,6.267143,6.275714,6.160714,6.200714,5.367943,290813600
2005-02-22,6.164286,6.307143,6.092143,6.092143,5.273951,304823400
2005-02-23,6.194286,6.317857,6.110714,6.302143,5.455747,336295400
2005-02-24,6.320000,6.379286,6.266428,6.352143,5.499033,379757000
2005-02-25,6.401429,6.422143,6.299286,6.356429,5.502744,228877600
2005-02-28,6.382857,6.448571,6.280000,6.408571,5.547884,162902600
2005-03-01,6.427143,6.444286,6.308571,6.357143,5.503361,117047000
2005-03-02,6.321429,6.412857,6.297143,6.302857,5.456366,114540300
2005-03-03,6.338572,6.344285,5.888571,5.970000,5.168212,352913400
2005-03-04,6.108572,6.144286,5.978571,6.115714,5.294358,189154700
2005-03-07,6.114286,6.178571,6.050000,6.107143,5.286938,112658000
2005-03-08,5.985714,6.022857,5.728571,5.790000,5.012387,255362800
2005-03-09,5.662857,5.754286,5.547143,5.621428,4.866455,330616300
2005-03-10,5.647143,5.751429,5.585714,5.690000,4.925819,194277300
2005-03-11,5.744286,5.798572,5.685714,5.752857,4.980235,158207700
2005-03-14,5.788571,5.827143,5.645714,5.760000,4.986418,151346300
2005-03-15,5.805714,5.877143,5.750000,5.851429,5.065567,127152200
2005-03-16,5.887143,6.044286,5.825714,5.882857,5.092774,174453300
2005-03-17,5.932857,6.125714,5.902857,6.035714,5.225103,200480000
2005-03-18,6.190000,6.205714,6.071429,6.137143,5.312909,235037600
2005-03-21,6.184286,6.281428,6.122857,6.242857,5.404424,135282000
2005-03-22,6.244286,6.280000,6.097143,6.118571,5.296832,137853800
2005-03-23,6.064286,6.200000,6.002857,6.078571,5.262203,152455800
2005-03-24,6.130000,6.142857,6.071429,6.071429,5.256020,88176200
2005-03-28,6.107143,6.137143,6.067143,6.075714,5.259730,68852700
2005-03-29,6.080000,6.118571,5.928571,5.964286,5.163266,115339000
2005-03-30,6.010000,6.114286,5.974286,6.114286,5.293121,98739900
2005-03-31,6.064286,6.074286,5.941429,5.952857,5.153373,159033700
2005-04-01,6.012857,6.025714,5.795714,5.841429,5.056911,160321000
2005-04-04,5.855714,5.901429,5.737143,5.870000,5.081644,145003600
2005-04-05,5.888571,6.034286,5.870000,5.984286,5.180581,139059900
2005-04-06,6.057143,6.115714,6.021429,6.047143,5.234995,103706400
2005-04-07,6.047143,6.250000,6.035714,6.222857,5.387110,126746900
2005-04-08,6.242857,6.350000,6.220000,6.248571,5.409372,162487500
2005-04-11,6.307143,6.321429,5.987143,5.988572,5.184291,205415700
2005-04-12,6.070000,6.170000,6.001429,6.094285,5.275808,245265300
2005-04-13,6.135714,6.141428,5.770000,5.862857,5.075460,342986700
2005-04-14,5.544286,5.651429,5.262857,5.322857,4.607983,688298100
2005-04-15,5.231429,5.321429,5.040000,5.050000,4.371772,432021800
2005-04-18,5.000000,5.185714,4.857143,5.088572,4.405162,331794400
2005-04-19,5.228571,5.348571,5.124286,5.298572,4.586960,270410700
2005-04-20,5.380000,5.391428,5.062857,5.072857,4.391560,236282900
2005-04-21,5.200000,5.315714,5.128572,5.311429,4.598089,189898100
2005-04-22,5.262857,5.285714,4.985714,5.071429,4.390322,209782300
2005-04-25,5.212857,5.288571,5.158571,5.282857,4.573356,186615100
2005-04-26,5.254286,5.358572,5.160000,5.170000,4.475656,202626900
2005-04-27,5.127143,5.194286,5.072857,5.135714,4.445973,153472200
2005-04-28,5.184286,5.191429,5.034286,5.077143,4.395268,143776500
2005-04-29,5.164286,5.175714,5.031428,5.151429,4.459579,167907600
2005-05-02,5.172857,5.235714,5.145714,5.204286,4.505336,116480000
2005-05-03,5.200000,5.248571,5.147143,5.172857,4.478129,124184900
2005-05-04,5.158571,5.314286,5.157143,5.307143,4.594379,112044100
2005-05-05,5.321429,5.324286,5.210000,5.240000,4.536255,96841500
2005-05-06,5.270000,5.332857,5.255714,5.320000,4.605511,81561900
2005-05-09,5.325714,5.350000,5.250000,5.281428,4.572119,88923800
2005-05-10,5.250000,5.321429,5.190000,5.202857,4.504099,110065900
2005-05-11,5.028572,5.095714,4.730000,5.087143,4.403927,510495300
2005-05-12,5.060000,5.084286,4.857143,4.875714,4.220893,242560500
2005-05-13,4.885714,5.032857,4.867143,4.967143,4.300044,175678300
2005-05-16,4.937143,5.100000,4.932857,5.078571,4.396507,118573700
2005-05-17,5.020000,5.065714,4.934286,5.051429,4.373009,147086100
2005-05-18,5.064286,5.365714,4.998571,5.120000,4.432371,159180700
2005-05-19,5.111429,5.382857,5.111429,5.364286,4.643848,198290400
2005-05-20,5.321429,5.378572,5.312857,5.364286,4.643848,113162700
2005-05-23,5.407143,5.700000,5.407143,5.680000,4.917161,260643600
2005-05-24,5.635714,5.712857,5.575714,5.671429,4.909742,148365000
2005-05-25,5.642857,5.707143,5.617143,5.682857,4.919635,99001700
2005-05-26,5.705714,5.848571,5.705714,5.820000,5.038360,131380200
2005-05-27,5.805714,5.827143,5.715714,5.794286,5.016098,79002000
2005-05-31,5.808571,5.820000,5.654286,5.680000,4.917161,101051300
2005-06-01,5.698571,5.822857,5.694286,5.757143,4.983943,113453200
2005-06-02,5.721428,5.760000,5.657143,5.720000,4.951789,93493400
2005-06-03,5.451428,5.511428,5.395714,5.462857,4.729182,239217300
2005-06-06,5.475714,5.518571,5.365714,5.417143,4.689605,202991600
