Date,Open,High,Low,Close,Adj Close,Volume
2004-12-30,11.088935,11.199287,11.038233,11.163498,6.622082,3612700
2004-12-31,11.214200,11.244025,11.163498,11.217182,6.653930,3401500
2005-01-03,11.205253,11.208235,10.847352,10.909985,6.471702,7519500
2005-01-04,10.874195,10.972617,10.772790,10.787703,6.399165,6798600
2005-01-05,10.787703,10.871213,10.641560,10.656472,6.321320,5670400
2005-01-06,10.620683,10.942793,10.593840,10.820510,6.418625,6386200
2005-01-07,10.939810,11.020337,10.796650,10.978582,6.512393,10180000
2005-01-10,11.085953,11.255955,11.035250,11.115778,6.593777,10945500
2005-01-11,11.142620,11.273850,11.088935,11.196305,6.641545,8047600
2005-01-12,11.241042,11.342447,11.175427,11.303675,6.705236,7241500
2005-01-13,11.375255,11.515432,11.312622,11.422975,6.776003,7118100
2005-01-14,11.437887,11.506485,11.372272,11.422975,6.776003,5608000
2005-01-18,11.536310,11.566135,11.434905,11.560170,6.857388,6141100
2005-01-19,11.560170,11.601925,11.449818,11.467712,6.802539,5638200
2005-01-20,11.351395,11.363325,11.169462,11.255955,6.676929,7424900
2005-01-21,11.324553,11.461747,11.321570,11.351395,6.733542,5676700
2005-01-24,11.482625,11.569118,11.467712,11.503503,6.823771,5293800
2005-01-25,11.661575,11.709295,11.563152,11.682452,6.929922,10014700
2005-01-26,11.795788,11.810700,11.622803,11.751050,6.970616,7462100
2005-01-27,11.297710,11.867368,11.297710,11.598943,6.880385,8702000
2005-01-28,11.598943,11.598943,11.357360,11.440870,6.786619,7739100
2005-01-31,11.393150,11.607890,11.357360,11.551223,6.852079,8347000
2005-02-01,11.601925,11.694383,11.598943,11.685435,6.931691,8798900
2005-02-02,11.706312,11.962808,11.661575,11.930000,7.076766,11425600
2005-02-03,11.930000,12.153687,11.822630,12.105968,7.181145,10561600
2005-02-04,12.135793,12.147722,11.959825,12.079125,7.165225,5568100
2005-02-07,12.108950,12.144740,11.971755,12.034388,7.138689,5220400
2005-02-08,12.037370,12.162635,11.977720,12.138775,7.200606,4770100
2005-02-09,12.159653,12.463867,12.079125,12.267022,7.276683,8200100
2005-02-10,12.362462,12.610010,12.290882,12.601063,7.474833,5922800
2005-02-11,12.669660,12.839663,12.559307,12.732292,7.552680,5508400
2005-02-14,12.699485,12.735275,12.556325,12.612992,7.650146,4986700
2005-02-15,12.741240,12.839663,12.675625,12.821768,7.776777,5961400
2005-02-16,12.845628,13.093175,12.762117,13.087210,7.937774,8451900
2005-02-17,13.123000,13.200545,12.950015,12.967910,7.865413,7188600
2005-02-18,13.108088,13.406338,13.048437,13.281073,8.055361,8221900
2005-02-22,13.421250,13.519672,13.131948,13.140895,7.970338,6224900
2005-02-23,13.143877,13.260195,13.111070,13.206510,8.010134,8097500
2005-02-24,13.346687,13.480900,13.221422,13.477918,8.174751,6530400
2005-02-25,13.630025,14.101260,13.597218,13.907397,8.435240,10125000
2005-02-28,14.017750,14.196700,13.570375,14.119155,8.563679,14694300
2005-03-01,14.017750,14.098277,13.758272,13.958100,8.465995,8599800
2005-03-02,13.898450,14.074417,13.817923,13.987925,8.484082,8345600
2005-03-03,14.286175,14.706708,14.247402,14.316000,8.683067,10304400
2005-03-04,14.256350,14.644075,13.981960,14.542670,8.820553,11320300
2005-03-07,14.545652,14.667935,14.381615,14.530740,8.813316,9812200
2005-03-08,14.530740,14.626180,14.438283,14.441265,8.759047,8392600
2005-03-09,14.521792,14.557583,13.916345,13.955117,8.464186,12217600
2005-03-10,13.925293,13.928275,13.448092,13.630025,8.267007,9865500
2005-03-11,13.594235,13.910380,13.528620,13.698623,8.308614,7727400
2005-03-14,13.838800,13.871608,13.454058,13.800028,8.370119,8023400
2005-03-15,13.892485,13.946170,13.615112,13.615112,8.257961,7206300
2005-03-16,13.543532,13.907397,13.465987,13.677745,8.295950,7240500
2005-03-17,13.853712,14.002837,13.728448,13.987925,8.484082,8044900
2005-03-18,14.017750,14.131085,13.820905,13.999855,8.491317,8865300
2005-03-21,13.925293,14.071435,13.859677,14.056522,8.525692,7149700
2005-03-22,14.068453,14.193718,13.627043,13.665815,8.288711,7209300
2005-03-23,13.644938,13.647920,13.298967,13.561427,8.225401,10422100
2005-03-24,13.635990,13.803010,13.451075,13.615112,8.257961,6810700
2005-03-28,13.618095,13.653885,13.457040,13.540550,8.212737,6357700
2005-03-29,13.588270,13.779150,13.394407,13.430198,8.145805,7180500
2005-03-30,13.427215,13.689675,13.182650,13.662832,8.286904,9821900
2005-03-31,13.868625,14.014768,13.758272,13.993890,8.487700,8266800
2005-04-01,14.196700,14.432318,14.137050,14.390562,8.728292,8755700
2005-04-04,14.629163,14.656005,14.241438,14.390562,8.728292,8276900
2005-04-05,14.390562,14.512845,14.154945,14.235473,8.634228,8230600
2005-04-06,14.271262,14.459160,14.137050,14.432318,8.753622,7320700
2005-04-07,14.569512,14.608285,14.247402,14.438283,8.757238,8000000
