Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,51.020000,51.970001,49.250000,51.599998,32.743988,245378900
2005-02-01,51.980000,64.040001,51.930000,63.310001,40.174839,368112500
2005-03-01,62.970001,64.370003,57.380001,59.599998,38.005806,550792900
2005-04-01,60.099998,61.740002,55.400002,57.029999,36.366962,420482400
2005-05-01,57.000000,58.650002,52.779999,56.200001,35.837692,401416300
2005-06-01,56.450001,61.130001,56.330002,57.470001,36.834179,359084600
2005-07-01,57.750000,60.730000,57.599998,58.750000,37.654568,329633500
2005-08-01,59.230000,61.340000,57.759998,59.900002,38.391640,394547100
2005-09-01,60.099998,65.959999,60.099998,63.540001,40.924217,430770300
2005-10-01,63.549999,63.889999,54.500000,56.139999,36.158108,519294300
2005-11-01,56.090000,60.259998,55.840000,58.029999,37.375401,391813500
2005-12-01,58.369999,60.380001,55.599998,56.169998,36.362103,333738200
2006-01-01,56.419998,63.959999,56.419998,62.750000,40.621712,408984300
2006-02-01,62.770000,63.080002,58.599998,59.369999,38.433655,366218200
2006-03-01,59.590000,61.919998,58.439999,60.860001,39.607536,423277300
2006-04-01,61.360001,65.000000,60.430000,63.080002,41.052303,341320100
2006-05-01,63.400002,64.769997,59.150002,60.910000,39.640076,433413200
2006-06-01,60.400002,62.650002,56.639999,61.349998,40.127247,503806800
2006-07-01,61.799999,67.940002,61.630001,67.739998,44.306763,419971700
2006-08-01,67.239998,71.220001,67.010002,67.669998,44.260971,507318400
2006-09-01,67.849998,68.650002,63.869999,67.099998,44.091785,474291100
2006-10-01,67.290001,72.330002,64.839996,71.419998,46.930481,458300600
2006-11-01,71.580002,77.370003,70.269997,76.809998,50.472271,407406000
2006-12-01,76.779999,79.000000,74.820000,76.629997,50.572300,386455900
2007-01-01,76.260002,76.269997,70.639999,74.099998,48.902626,504732000
2007-02-01,74.580002,76.099998,71.180000,71.680000,47.305531,401419000
2007-03-01,70.900002,76.349998,69.019997,75.449997,50.005615,611224400
2007-04-01,75.349998,80.879997,75.279999,79.379997,52.610298,451394900
2007-05-01,79.500000,84.320000,79.050003,83.169998,55.122181,443527200
2007-06-01,83.559998,86.580002,80.849998,83.879997,55.832718,506912200
2007-07-01,84.500000,93.620003,84.120003,85.129997,56.664761,559643700
2007-08-01,84.989998,87.900002,78.760002,85.730003,57.064152,687544000
2007-09-01,85.309998,93.660004,83.879997,92.559998,61.856674,446258200
2007-10-01,92.449997,95.269997,89.669998,91.989998,61.475746,513452200
2007-11-01,89.830002,90.949997,83.370003,89.160004,59.584484,548075900
2007-12-01,88.970001,95.099998,87.709999,93.690002,62.855267,386223600
2008-01-01,94.150002,94.739998,77.550003,85.699997,57.494884,614692200
2008-02-01,87.699997,90.169998,80.360001,87.010002,58.373714,491055000
2008-03-01,86.830002,88.500000,81.970001,84.580002,56.988392,608218000
2008-04-01,84.800003,94.930000,84.260002,93.070000,62.708782,483071200
2008-05-01,90.099998,96.120003,87.599998,88.760002,59.804794,575856500
2008-06-01,88.089996,90.500000,84.769997,88.129997,59.645611,565696300
2008-07-01,87.870003,89.629997,79.099998,80.430000,54.434315,685444100
2008-08-01,80.550003,81.500000,76.139999,80.010002,54.150047,543017900
2008-09-01,78.040001,82.000000,71.510002,77.660004,52.828037,770778000
