Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,43.799999,43.799999,41.259998,41.590000,33.243374,99528500
2005-02-01,41.470001,45.250000,40.070000,45.000000,35.969017,99066200
2005-03-01,44.520000,46.639999,41.410000,42.250000,33.770912,97975400
2005-04-01,42.000000,42.599998,36.270000,37.970001,30.417458,100735400
2005-05-01,37.849998,38.889999,34.900002,37.240002,29.832663,95561700
2005-06-01,37.299999,40.340000,36.380001,39.029999,31.352509,102910800
2005-07-01,38.950001,39.250000,36.549999,37.549999,30.163643,81593900
2005-08-01,37.910000,41.689999,37.430000,39.580002,31.794313,97607600
2005-09-01,40.250000,48.200001,40.200001,47.169998,37.891315,146495000
2005-10-01,46.520000,47.900002,42.580002,42.599998,34.304070,122062300
2005-11-01,42.730000,48.000000,42.080002,46.119999,37.138592,110718200
2005-12-01,46.849998,53.930000,46.220001,53.400002,43.091263,167632200
2006-01-01,54.099998,62.720001,54.099998,61.799999,49.869667,159916300
2006-02-01,61.709999,62.549999,52.349998,52.919998,42.703918,136871700
2006-03-01,53.279999,54.869999,46.599998,51.889999,41.872761,177567300
2006-04-01,52.310001,58.930000,50.639999,58.360001,47.182331,145809200
2006-05-01,59.220001,59.700001,48.389999,52.150002,42.161705,195807200
2006-06-01,51.009998,54.799999,47.340000,52.930000,42.792336,164049000
2006-07-01,54.470001,56.500000,49.529999,51.230000,41.496845,119644800
2006-08-01,51.250000,53.830002,49.759998,51.250000,41.513054,118321800
2006-09-01,51.000000,52.650002,41.750000,42.750000,34.627949,171628400
2006-10-01,42.759998,45.500000,39.840000,45.270000,36.740932,159419200
2006-11-01,46.250000,47.250000,43.799999,46.910000,38.071953,148892100
2006-12-01,46.919998,47.799999,44.759998,45.150002,36.643532,110526100
2007-01-01,45.500000,45.669998,41.910000,45.099998,36.680527,126668400
2007-02-01,45.849998,48.330002,43.790001,45.099998,36.680527,124729900
2007-03-01,44.160000,45.090000,40.529999,41.990002,34.151123,174117500
2007-04-01,41.919998,45.250000,41.509998,41.700001,33.994095,122331100
2007-05-01,41.529999,42.349998,38.639999,40.680000,33.162579,192475500
2007-06-01,41.200001,41.799999,38.080002,39.060001,31.841948,127611100
2007-07-01,39.340000,44.049999,39.270000,41.750000,34.117195,222052200
2007-08-01,41.680000,42.740002,38.009998,42.259998,34.533958,216548100
2007-09-01,42.279999,48.419998,41.930000,44.730000,36.552395,197421700
2007-10-01,44.950001,51.000000,44.250000,50.900002,41.693039,186829400
2007-11-01,50.020000,56.349998,48.250000,49.689999,40.701916,213488200
2007-12-01,49.889999,51.340000,46.250000,48.830002,39.997463,106576000
2008-01-01,49.740002,57.549999,48.590000,54.250000,44.526752,254145700
2008-02-01,54.849998,55.560001,47.599998,51.169998,41.998791,163880500
2008-03-01,51.770000,55.150002,44.740002,45.299999,37.180870,176519200
2008-04-01,44.490002,48.060001,42.639999,44.209999,36.358654,139388100
2008-05-01,43.230000,50.889999,42.360001,47.529999,39.089039,130678700
2008-06-01,47.180000,53.240002,45.889999,52.160000,42.896797,127826500
2008-07-01,52.990002,53.770000,46.259998,47.959999,39.526779,180673600
2008-08-01,47.639999,49.189999,40.779999,45.099998,37.169678,155921000
2008-09-01,42.830002,44.889999,35.790001,38.759998,31.944490,236282800
